customer_no,timestamp,location,next_location
6830,2019-09-06 16:19:00,spices,dairy
6811,2019-09-06 16:20:00,checkout,checkout
6828,2019-09-06 16:20:00,checkout,checkout
6812,2019-09-06 16:20:00,dairy,dairy
6813,2019-09-06 16:20:00,dairy,dairy
6830,2019-09-06 16:20:00,dairy,dairy
6831,2019-09-06 16:20:00,dairy,dairy
6805,2019-09-06 16:20:00,drinks,drinks
6815,2019-09-06 16:20:00,drinks,drinks
6825,2019-09-06 16:20:00,drinks,drinks
6826,2019-09-06 16:20:00,drinks,drinks
6832,2019-09-06 16:20:00,entry,dairy
6814,2019-09-06 16:20:00,fruit,checkout
6816,2019-09-06 16:20:00,fruit,checkout
6820,2019-09-06 16:20:00,fruit,checkout
6824,2019-09-06 16:20:00,fruit,fruit
6829,2019-09-06 16:20:00,fruit,checkout
6809,2019-09-06 16:20:00,spices,spices
6817,2019-09-06 16:20:00,spices,dairy
6814,2019-09-06 16:21:00,checkout,checkout
6816,2019-09-06 16:21:00,checkout,checkout
6820,2019-09-06 16:21:00,checkout,checkout
6829,2019-09-06 16:21:00,checkout,checkout
6812,2019-09-06 16:21:00,dairy,dairy
6813,2019-09-06 16:21:00,dairy,dairy
6817,2019-09-06 16:21:00,dairy,dairy
6830,2019-09-06 16:21:00,dairy,drinks
6831,2019-09-06 16:21:00,dairy,dairy
6832,2019-09-06 16:21:00,dairy,spices
6805,2019-09-06 16:21:00,drinks,drinks
6815,2019-09-06 16:21:00,drinks,fruit
6825,2019-09-06 16:21:00,drinks,drinks
6826,2019-09-06 16:21:00,drinks,drinks
6824,2019-09-06 16:21:00,fruit,fruit
6809,2019-09-06 16:21:00,spices,spices
6812,2019-09-06 16:22:00,dairy,checkout
6813,2019-09-06 16:22:00,dairy,dairy
6817,2019-09-06 16:22:00,dairy,checkout
6831,2019-09-06 16:22:00,dairy,spices
6805,2019-09-06 16:22:00,drinks,spices
6825,2019-09-06 16:22:00,drinks,drinks
6826,2019-09-06 16:22:00,drinks,drinks
6830,2019-09-06 16:22:00,drinks,drinks
6815,2019-09-06 16:22:00,fruit,fruit
6824,2019-09-06 16:22:00,fruit,drinks
6809,2019-09-06 16:22:00,spices,checkout
6832,2019-09-06 16:22:00,spices,dairy
6809,2019-09-06 16:23:00,checkout,checkout
6812,2019-09-06 16:23:00,checkout,checkout
6817,2019-09-06 16:23:00,checkout,checkout
6813,2019-09-06 16:23:00,dairy,dairy
6832,2019-09-06 16:23:00,dairy,dairy
6824,2019-09-06 16:23:00,drinks,drinks
6825,2019-09-06 16:23:00,drinks,spices
6826,2019-09-06 16:23:00,drinks,drinks
6830,2019-09-06 16:23:00,drinks,spices
6833,2019-09-06 16:23:00,entry,dairy
6834,2019-09-06 16:23:00,entry,spices
6835,2019-09-06 16:23:00,entry,drinks
6836,2019-09-06 16:23:00,entry,fruit
6815,2019-09-06 16:23:00,fruit,checkout
6805,2019-09-06 16:23:00,spices,checkout
6831,2019-09-06 16:23:00,spices,drinks
6805,2019-09-06 16:24:00,checkout,checkout
6815,2019-09-06 16:24:00,checkout,checkout
6813,2019-09-06 16:24:00,dairy,dairy
6832,2019-09-06 16:24:00,dairy,dairy
6833,2019-09-06 16:24:00,dairy,dairy
6824,2019-09-06 16:24:00,drinks,drinks
6826,2019-09-06 16:24:00,drinks,drinks
6831,2019-09-06 16:24:00,drinks,checkout
6835,2019-09-06 16:24:00,drinks,drinks
6837,2019-09-06 16:24:00,entry,fruit
6838,2019-09-06 16:24:00,entry,dairy
6836,2019-09-06 16:24:00,fruit,checkout
6825,2019-09-06 16:24:00,spices,checkout
6830,2019-09-06 16:24:00,spices,checkout
6834,2019-09-06 16:24:00,spices,spices
6825,2019-09-06 16:25:00,checkout,checkout
6830,2019-09-06 16:25:00,checkout,checkout
6831,2019-09-06 16:25:00,checkout,checkout
6836,2019-09-06 16:25:00,checkout,checkout
6813,2019-09-06 16:25:00,dairy,dairy
6832,2019-09-06 16:25:00,dairy,dairy
6833,2019-09-06 16:25:00,dairy,dairy
6838,2019-09-06 16:25:00,dairy,fruit
6824,2019-09-06 16:25:00,drinks,drinks
6826,2019-09-06 16:25:00,drinks,checkout
6835,2019-09-06 16:25:00,drinks,checkout
6837,2019-09-06 16:25:00,fruit,fruit
6834,2019-09-06 16:25:00,spices,checkout
6826,2019-09-06 16:26:00,checkout,checkout
6834,2019-09-06 16:26:00,checkout,checkout
6835,2019-09-06 16:26:00,checkout,checkout
6813,2019-09-06 16:26:00,dairy,dairy
6832,2019-09-06 16:26:00,dairy,checkout
6833,2019-09-06 16:26:00,dairy,dairy
6824,2019-09-06 16:26:00,drinks,checkout
6837,2019-09-06 16:26:00,fruit,drinks
6838,2019-09-06 16:26:00,fruit,checkout
6824,2019-09-06 16:27:00,checkout,checkout
6832,2019-09-06 16:27:00,checkout,checkout
6838,2019-09-06 16:27:00,checkout,checkout
6813,2019-09-06 16:27:00,dairy,dairy
6833,2019-09-06 16:27:00,dairy,dairy
6837,2019-09-06 16:27:00,drinks,drinks
6839,2019-09-06 16:27:00,entry,fruit
6840,2019-09-06 16:27:00,entry,drinks
6841,2019-09-06 16:27:00,entry,fruit
6813,2019-09-06 16:28:00,dairy,dairy
6833,2019-09-06 16:28:00,dairy,dairy
6837,2019-09-06 16:28:00,drinks,spices
6840,2019-09-06 16:28:00,drinks,drinks
6842,2019-09-06 16:28:00,entry,drinks
6843,2019-09-06 16:28:00,entry,spices
6844,2019-09-06 16:28:00,entry,dairy
6839,2019-09-06 16:28:00,fruit,drinks
6841,2019-09-06 16:28:00,fruit,dairy
6813,2019-09-06 16:29:00,dairy,checkout
6833,2019-09-06 16:29:00,dairy,dairy
6841,2019-09-06 16:29:00,dairy,dairy
6844,2019-09-06 16:29:00,dairy,dairy
6839,2019-09-06 16:29:00,drinks,drinks
6840,2019-09-06 16:29:00,drinks,checkout
6842,2019-09-06 16:29:00,drinks,drinks
6845,2019-09-06 16:29:00,entry,spices
6837,2019-09-06 16:29:00,spices,spices
6843,2019-09-06 16:29:00,spices,spices
6813,2019-09-06 16:30:00,checkout,checkout
6840,2019-09-06 16:30:00,checkout,checkout
6833,2019-09-06 16:30:00,dairy,drinks
6841,2019-09-06 16:30:00,dairy,dairy
6844,2019-09-06 16:30:00,dairy,dairy
6839,2019-09-06 16:30:00,drinks,drinks
6842,2019-09-06 16:30:00,drinks,drinks
6837,2019-09-06 16:30:00,spices,dairy
6843,2019-09-06 16:30:00,spices,checkout
6845,2019-09-06 16:30:00,spices,spices
6843,2019-09-06 16:31:00,checkout,checkout
6837,2019-09-06 16:31:00,dairy,fruit
6841,2019-09-06 16:31:00,dairy,dairy
6844,2019-09-06 16:31:00,dairy,dairy
6833,2019-09-06 16:31:00,drinks,checkout
6839,2019-09-06 16:31:00,drinks,checkout
6842,2019-09-06 16:31:00,drinks,spices
6845,2019-09-06 16:31:00,spices,spices
6833,2019-09-06 16:32:00,checkout,checkout
6839,2019-09-06 16:32:00,checkout,checkout
6841,2019-09-06 16:32:00,dairy,dairy
6844,2019-09-06 16:32:00,dairy,dairy
6846,2019-09-06 16:32:00,entry,spices
6847,2019-09-06 16:32:00,entry,dairy
6848,2019-09-06 16:32:00,entry,fruit
6849,2019-09-06 16:32:00,entry,spices
6850,2019-09-06 16:32:00,entry,dairy
6837,2019-09-06 16:32:00,fruit,fruit
6842,2019-09-06 16:32:00,spices,fruit
6845,2019-09-06 16:32:00,spices,spices
6841,2019-09-06 16:33:00,dairy,dairy
6844,2019-09-06 16:33:00,dairy,dairy
6847,2019-09-06 16:33:00,dairy,dairy
6850,2019-09-06 16:33:00,dairy,dairy
6837,2019-09-06 16:33:00,fruit,drinks
6842,2019-09-06 16:33:00,fruit,spices
6848,2019-09-06 16:33:00,fruit,checkout
6845,2019-09-06 16:33:00,spices,drinks
6846,2019-09-06 16:33:00,spices,checkout
6849,2019-09-06 16:33:00,spices,dairy
6846,2019-09-06 16:34:00,checkout,checkout
6848,2019-09-06 16:34:00,checkout,checkout
6841,2019-09-06 16:34:00,dairy,dairy
6844,2019-09-06 16:34:00,dairy,dairy
6847,2019-09-06 16:34:00,dairy,dairy
6849,2019-09-06 16:34:00,dairy,dairy
6850,2019-09-06 16:34:00,dairy,dairy
6837,2019-09-06 16:34:00,drinks,checkout
6845,2019-09-06 16:34:00,drinks,checkout
6851,2019-09-06 16:34:00,entry,drinks
6842,2019-09-06 16:34:00,spices,spices
6837,2019-09-06 16:35:00,checkout,checkout
6845,2019-09-06 16:35:00,checkout,checkout
6841,2019-09-06 16:35:00,dairy,drinks
6844,2019-09-06 16:35:00,dairy,dairy
6847,2019-09-06 16:35:00,dairy,dairy
6849,2019-09-06 16:35:00,dairy,dairy
6850,2019-09-06 16:35:00,dairy,dairy
6851,2019-09-06 16:35:00,drinks,checkout
6842,2019-09-06 16:35:00,spices,spices
6851,2019-09-06 16:36:00,checkout,checkout
6844,2019-09-06 16:36:00,dairy,dairy
6847,2019-09-06 16:36:00,dairy,fruit
6849,2019-09-06 16:36:00,dairy,dairy
6850,2019-09-06 16:36:00,dairy,dairy
6841,2019-09-06 16:36:00,drinks,drinks
6852,2019-09-06 16:36:00,entry,fruit
6842,2019-09-06 16:36:00,spices,dairy
6842,2019-09-06 16:37:00,dairy,dairy
6844,2019-09-06 16:37:00,dairy,spices
6849,2019-09-06 16:37:00,dairy,dairy
6850,2019-09-06 16:37:00,dairy,dairy
6841,2019-09-06 16:37:00,drinks,checkout
6853,2019-09-06 16:37:00,entry,fruit
6854,2019-09-06 16:37:00,entry,fruit
6855,2019-09-06 16:37:00,entry,fruit
6856,2019-09-06 16:37:00,entry,dairy
6857,2019-09-06 16:37:00,entry,drinks
6858,2019-09-06 16:37:00,entry,drinks
6859,2019-09-06 16:37:00,entry,dairy
6847,2019-09-06 16:37:00,fruit,fruit
6852,2019-09-06 16:37:00,fruit,fruit
6841,2019-09-06 16:38:00,checkout,checkout
6842,2019-09-06 16:38:00,dairy,dairy
6849,2019-09-06 16:38:00,dairy,dairy
6850,2019-09-06 16:38:00,dairy,dairy
6856,2019-09-06 16:38:00,dairy,dairy
6859,2019-09-06 16:38:00,dairy,dairy
6857,2019-09-06 16:38:00,drinks,drinks
6858,2019-09-06 16:38:00,drinks,fruit
6860,2019-09-06 16:38:00,entry,drinks
6847,2019-09-06 16:38:00,fruit,fruit
6852,2019-09-06 16:38:00,fruit,fruit
6853,2019-09-06 16:38:00,fruit,fruit
6854,2019-09-06 16:38:00,fruit,fruit
6855,2019-09-06 16:38:00,fruit,checkout
6844,2019-09-06 16:38:00,spices,spices
6855,2019-09-06 16:39:00,checkout,checkout
6842,2019-09-06 16:39:00,dairy,fruit
6849,2019-09-06 16:39:00,dairy,dairy
6850,2019-09-06 16:39:00,dairy,dairy
6856,2019-09-06 16:39:00,dairy,dairy
6859,2019-09-06 16:39:00,dairy,dairy
6857,2019-09-06 16:39:00,drinks,drinks
6860,2019-09-06 16:39:00,drinks,drinks
6861,2019-09-06 16:39:00,entry,fruit
6862,2019-09-06 16:39:00,entry,spices
6863,2019-09-06 16:39:00,entry,fruit
6864,2019-09-06 16:39:00,entry,spices
6865,2019-09-06 16:39:00,entry,fruit
6847,2019-09-06 16:39:00,fruit,drinks
6852,2019-09-06 16:39:00,fruit,spices
6853,2019-09-06 16:39:00,fruit,checkout
6854,2019-09-06 16:39:00,fruit,fruit
6858,2019-09-06 16:39:00,fruit,drinks
6844,2019-09-06 16:39:00,spices,spices
6853,2019-09-06 16:40:00,checkout,checkout
6849,2019-09-06 16:40:00,dairy,spices
6850,2019-09-06 16:40:00,dairy,checkout
6856,2019-09-06 16:40:00,dairy,dairy
6859,2019-09-06 16:40:00,dairy,dairy
6847,2019-09-06 16:40:00,drinks,spices
6857,2019-09-06 16:40:00,drinks,dairy
6858,2019-09-06 16:40:00,drinks,drinks
6860,2019-09-06 16:40:00,drinks,drinks
6866,2019-09-06 16:40:00,entry,fruit
6867,2019-09-06 16:40:00,entry,spices
6868,2019-09-06 16:40:00,entry,fruit
6869,2019-09-06 16:40:00,entry,fruit
6870,2019-09-06 16:40:00,entry,fruit
6842,2019-09-06 16:40:00,fruit,drinks
6854,2019-09-06 16:40:00,fruit,checkout
6861,2019-09-06 16:40:00,fruit,fruit
6863,2019-09-06 16:40:00,fruit,checkout
6865,2019-09-06 16:40:00,fruit,fruit
6844,2019-09-06 16:40:00,spices,drinks
6852,2019-09-06 16:40:00,spices,drinks
6862,2019-09-06 16:40:00,spices,spices
6864,2019-09-06 16:40:00,spices,spices
6850,2019-09-06 16:41:00,checkout,checkout
6854,2019-09-06 16:41:00,checkout,checkout
6863,2019-09-06 16:41:00,checkout,checkout
6856,2019-09-06 16:41:00,dairy,dairy
6857,2019-09-06 16:41:00,dairy,drinks
6859,2019-09-06 16:41:00,dairy,spices
6842,2019-09-06 16:41:00,drinks,fruit
6844,2019-09-06 16:41:00,drinks,drinks
6852,2019-09-06 16:41:00,drinks,drinks
6858,2019-09-06 16:41:00,drinks,drinks
6860,2019-09-06 16:41:00,drinks,drinks
6861,2019-09-06 16:41:00,fruit,fruit
6865,2019-09-06 16:41:00,fruit,checkout
6866,2019-09-06 16:41:00,fruit,fruit
6868,2019-09-06 16:41:00,fruit,fruit
6869,2019-09-06 16:41:00,fruit,fruit
6870,2019-09-06 16:41:00,fruit,fruit
6847,2019-09-06 16:41:00,spices,dairy
6849,2019-09-06 16:41:00,spices,drinks
6862,2019-09-06 16:41:00,spices,spices
6864,2019-09-06 16:41:00,spices,fruit
6867,2019-09-06 16:41:00,spices,spices
6865,2019-09-06 16:42:00,checkout,checkout
6847,2019-09-06 16:42:00,dairy,checkout
6856,2019-09-06 16:42:00,dairy,dairy
6844,2019-09-06 16:42:00,drinks,drinks
6849,2019-09-06 16:42:00,drinks,drinks
6852,2019-09-06 16:42:00,drinks,drinks
6857,2019-09-06 16:42:00,drinks,checkout
6858,2019-09-06 16:42:00,drinks,drinks
6860,2019-09-06 16:42:00,drinks,drinks
6871,2019-09-06 16:42:00,entry,dairy
6872,2019-09-06 16:42:00,entry,drinks
6842,2019-09-06 16:42:00,fruit,fruit
6861,2019-09-06 16:42:00,fruit,fruit
6864,2019-09-06 16:42:00,fruit,fruit
6866,2019-09-06 16:42:00,fruit,fruit
6868,2019-09-06 16:42:00,fruit,fruit
6869,2019-09-06 16:42:00,fruit,fruit
6870,2019-09-06 16:42:00,fruit,fruit
6859,2019-09-06 16:42:00,spices,fruit
6862,2019-09-06 16:42:00,spices,fruit
6867,2019-09-06 16:42:00,spices,spices
6847,2019-09-06 16:43:00,checkout,checkout
6857,2019-09-06 16:43:00,checkout,checkout
6856,2019-09-06 16:43:00,dairy,dairy
6871,2019-09-06 16:43:00,dairy,dairy
6844,2019-09-06 16:43:00,drinks,drinks
6849,2019-09-06 16:43:00,drinks,drinks
6852,2019-09-06 16:43:00,drinks,drinks
6858,2019-09-06 16:43:00,drinks,drinks
6860,2019-09-06 16:43:00,drinks,drinks
6872,2019-09-06 16:43:00,drinks,checkout
6842,2019-09-06 16:43:00,fruit,dairy
6859,2019-09-06 16:43:00,fruit,spices
6861,2019-09-06 16:43:00,fruit,fruit
6862,2019-09-06 16:43:00,fruit,checkout
6864,2019-09-06 16:43:00,fruit,drinks
6866,2019-09-06 16:43:00,fruit,fruit
6868,2019-09-06 16:43:00,fruit,fruit
6869,2019-09-06 16:43:00,fruit,spices
6870,2019-09-06 16:43:00,fruit,fruit
6867,2019-09-06 16:43:00,spices,dairy
6862,2019-09-06 16:44:00,checkout,checkout
6872,2019-09-06 16:44:00,checkout,checkout
6842,2019-09-06 16:44:00,dairy,dairy
6856,2019-09-06 16:44:00,dairy,spices
6867,2019-09-06 16:44:00,dairy,spices
6871,2019-09-06 16:44:00,dairy,dairy
6844,2019-09-06 16:44:00,drinks,drinks
6849,2019-09-06 16:44:00,drinks,checkout
6852,2019-09-06 16:44:00,drinks,drinks
6858,2019-09-06 16:44:00,drinks,drinks
6860,2019-09-06 16:44:00,drinks,drinks
6864,2019-09-06 16:44:00,drinks,drinks
6861,2019-09-06 16:44:00,fruit,fruit
6866,2019-09-06 16:44:00,fruit,fruit
6868,2019-09-06 16:44:00,fruit,spices
6870,2019-09-06 16:44:00,fruit,checkout
6859,2019-09-06 16:44:00,spices,spices
6869,2019-09-06 16:44:00,spices,spices
6849,2019-09-06 16:45:00,checkout,checkout
6870,2019-09-06 16:45:00,checkout,checkout
6842,2019-09-06 16:45:00,dairy,spices
6871,2019-09-06 16:45:00,dairy,dairy
6844,2019-09-06 16:45:00,drinks,checkout
6852,2019-09-06 16:45:00,drinks,drinks
6858,2019-09-06 16:45:00,drinks,spices
6860,2019-09-06 16:45:00,drinks,drinks
6864,2019-09-06 16:45:00,drinks,drinks
6861,2019-09-06 16:45:00,fruit,fruit
6866,2019-09-06 16:45:00,fruit,fruit
6856,2019-09-06 16:45:00,spices,dairy
6859,2019-09-06 16:45:00,spices,spices
6867,2019-09-06 16:45:00,spices,spices
6868,2019-09-06 16:45:00,spices,spices
6869,2019-09-06 16:45:00,spices,spices
6844,2019-09-06 16:46:00,checkout,checkout
6856,2019-09-06 16:46:00,dairy,dairy
6871,2019-09-06 16:46:00,dairy,checkout
6852,2019-09-06 16:46:00,drinks,checkout
6860,2019-09-06 16:46:00,drinks,checkout
6864,2019-09-06 16:46:00,drinks,drinks
6873,2019-09-06 16:46:00,entry,spices
6874,2019-09-06 16:46:00,entry,spices
6875,2019-09-06 16:46:00,entry,dairy
6876,2019-09-06 16:46:00,entry,dairy
6877,2019-09-06 16:46:00,entry,fruit
6861,2019-09-06 16:46:00,fruit,fruit
6866,2019-09-06 16:46:00,fruit,checkout
6842,2019-09-06 16:46:00,spices,checkout
6858,2019-09-06 16:46:00,spices,spices
6859,2019-09-06 16:46:00,spices,drinks
6867,2019-09-06 16:46:00,spices,drinks
6868,2019-09-06 16:46:00,spices,spices
6869,2019-09-06 16:46:00,spices,checkout
6842,2019-09-06 16:47:00,checkout,checkout
6852,2019-09-06 16:47:00,checkout,checkout
6860,2019-09-06 16:47:00,checkout,checkout
6866,2019-09-06 16:47:00,checkout,checkout
6869,2019-09-06 16:47:00,checkout,checkout
6871,2019-09-06 16:47:00,checkout,checkout
6856,2019-09-06 16:47:00,dairy,dairy
6875,2019-09-06 16:47:00,dairy,dairy
6876,2019-09-06 16:47:00,dairy,dairy
6859,2019-09-06 16:47:00,drinks,spices
6864,2019-09-06 16:47:00,drinks,drinks
6867,2019-09-06 16:47:00,drinks,checkout
6861,2019-09-06 16:47:00,fruit,fruit
6877,2019-09-06 16:47:00,fruit,dairy
6858,2019-09-06 16:47:00,spices,spices
6868,2019-09-06 16:47:00,spices,drinks
6873,2019-09-06 16:47:00,spices,drinks
6874,2019-09-06 16:47:00,spices,dairy
6867,2019-09-06 16:48:00,checkout,checkout
6856,2019-09-06 16:48:00,dairy,dairy
6874,2019-09-06 16:48:00,dairy,drinks
6875,2019-09-06 16:48:00,dairy,drinks
6876,2019-09-06 16:48:00,dairy,dairy
6877,2019-09-06 16:48:00,dairy,dairy
6864,2019-09-06 16:48:00,drinks,drinks
6868,2019-09-06 16:48:00,drinks,drinks
6873,2019-09-06 16:48:00,drinks,drinks
6861,2019-09-06 16:48:00,fruit,fruit
6858,2019-09-06 16:48:00,spices,fruit
6859,2019-09-06 16:48:00,spices,checkout
6859,2019-09-06 16:49:00,checkout,checkout
6856,2019-09-06 16:49:00,dairy,drinks
6876,2019-09-06 16:49:00,dairy,dairy
6877,2019-09-06 16:49:00,dairy,checkout
6864,2019-09-06 16:49:00,drinks,drinks
6868,2019-09-06 16:49:00,drinks,checkout
6873,2019-09-06 16:49:00,drinks,checkout
6874,2019-09-06 16:49:00,drinks,drinks
6875,2019-09-06 16:49:00,drinks,drinks
6858,2019-09-06 16:49:00,fruit,fruit
6861,2019-09-06 16:49:00,fruit,fruit
6868,2019-09-06 16:50:00,checkout,checkout
6873,2019-09-06 16:50:00,checkout,checkout
6877,2019-09-06 16:50:00,checkout,checkout
6876,2019-09-06 16:50:00,dairy,dairy
6856,2019-09-06 16:50:00,drinks,drinks
6864,2019-09-06 16:50:00,drinks,fruit
6874,2019-09-06 16:50:00,drinks,checkout
6875,2019-09-06 16:50:00,drinks,spices
6878,2019-09-06 16:50:00,entry,drinks
6879,2019-09-06 16:50:00,entry,fruit
6880,2019-09-06 16:50:00,entry,spices
6881,2019-09-06 16:50:00,entry,fruit
6882,2019-09-06 16:50:00,entry,fruit
6858,2019-09-06 16:50:00,fruit,fruit
6861,2019-09-06 16:50:00,fruit,checkout
6861,2019-09-06 16:51:00,checkout,checkout
6874,2019-09-06 16:51:00,checkout,checkout
6876,2019-09-06 16:51:00,dairy,drinks
6856,2019-09-06 16:51:00,drinks,drinks
6878,2019-09-06 16:51:00,drinks,checkout
6883,2019-09-06 16:51:00,entry,fruit
6884,2019-09-06 16:51:00,entry,dairy
6885,2019-09-06 16:51:00,entry,fruit
6858,2019-09-06 16:51:00,fruit,fruit
6864,2019-09-06 16:51:00,fruit,fruit
6879,2019-09-06 16:51:00,fruit,fruit
6881,2019-09-06 16:51:00,fruit,fruit
6882,2019-09-06 16:51:00,fruit,fruit
6875,2019-09-06 16:51:00,spices,spices
6880,2019-09-06 16:51:00,spices,spices
6878,2019-09-06 16:52:00,checkout,checkout
6884,2019-09-06 16:52:00,dairy,dairy
6856,2019-09-06 16:52:00,drinks,checkout
6876,2019-09-06 16:52:00,drinks,drinks
6886,2019-09-06 16:52:00,entry,drinks
6887,2019-09-06 16:52:00,entry,fruit
6888,2019-09-06 16:52:00,entry,dairy
6858,2019-09-06 16:52:00,fruit,dairy
6864,2019-09-06 16:52:00,fruit,spices
6879,2019-09-06 16:52:00,fruit,fruit
6881,2019-09-06 16:52:00,fruit,fruit
6882,2019-09-06 16:52:00,fruit,fruit
6883,2019-09-06 16:52:00,fruit,fruit
6885,2019-09-06 16:52:00,fruit,dairy
6875,2019-09-06 16:52:00,spices,spices
6880,2019-09-06 16:52:00,spices,drinks
6856,2019-09-06 16:53:00,checkout,checkout
6858,2019-09-06 16:53:00,dairy,fruit
6884,2019-09-06 16:53:00,dairy,checkout
6885,2019-09-06 16:53:00,dairy,fruit
6888,2019-09-06 16:53:00,dairy,dairy
6876,2019-09-06 16:53:00,drinks,checkout
6880,2019-09-06 16:53:00,drinks,drinks
6886,2019-09-06 16:53:00,drinks,drinks
6879,2019-09-06 16:53:00,fruit,dairy
6881,2019-09-06 16:53:00,fruit,fruit
6882,2019-09-06 16:53:00,fruit,fruit
6883,2019-09-06 16:53:00,fruit,drinks
6887,2019-09-06 16:53:00,fruit,dairy
6864,2019-09-06 16:53:00,spices,drinks
6875,2019-09-06 16:53:00,spices,spices
6876,2019-09-06 16:54:00,checkout,checkout
6884,2019-09-06 16:54:00,checkout,checkout
6879,2019-09-06 16:54:00,dairy,fruit
6887,2019-09-06 16:54:00,dairy,checkout
6888,2019-09-06 16:54:00,dairy,dairy
6864,2019-09-06 16:54:00,drinks,fruit
6880,2019-09-06 16:54:00,drinks,drinks
6883,2019-09-06 16:54:00,drinks,drinks
6886,2019-09-06 16:54:00,drinks,spices
6858,2019-09-06 16:54:00,fruit,checkout
6881,2019-09-06 16:54:00,fruit,dairy
6882,2019-09-06 16:54:00,fruit,fruit
6885,2019-09-06 16:54:00,fruit,fruit
6875,2019-09-06 16:54:00,spices,spices
6858,2019-09-06 16:55:00,checkout,checkout
6887,2019-09-06 16:55:00,checkout,checkout
6881,2019-09-06 16:55:00,dairy,spices
6888,2019-09-06 16:55:00,dairy,spices
6880,2019-09-06 16:55:00,drinks,checkout
6883,2019-09-06 16:55:00,drinks,drinks
6889,2019-09-06 16:55:00,entry,fruit
6890,2019-09-06 16:55:00,entry,spices
6864,2019-09-06 16:55:00,fruit,checkout
6879,2019-09-06 16:55:00,fruit,fruit
6882,2019-09-06 16:55:00,fruit,fruit
6885,2019-09-06 16:55:00,fruit,fruit
6875,2019-09-06 16:55:00,spices,checkout
6886,2019-09-06 16:55:00,spices,drinks
6864,2019-09-06 16:56:00,checkout,checkout
6875,2019-09-06 16:56:00,checkout,checkout
6880,2019-09-06 16:56:00,checkout,checkout
6883,2019-09-06 16:56:00,drinks,spices
6886,2019-09-06 16:56:00,drinks,drinks
6879,2019-09-06 16:56:00,fruit,checkout
6882,2019-09-06 16:56:00,fruit,fruit
6885,2019-09-06 16:56:00,fruit,fruit
6889,2019-09-06 16:56:00,fruit,fruit
6881,2019-09-06 16:56:00,spices,spices
6888,2019-09-06 16:56:00,spices,dairy
6890,2019-09-06 16:56:00,spices,checkout
6879,2019-09-06 16:57:00,checkout,checkout
6890,2019-09-06 16:57:00,checkout,checkout
6888,2019-09-06 16:57:00,dairy,dairy
6886,2019-09-06 16:57:00,drinks,drinks
6882,2019-09-06 16:57:00,fruit,fruit
6885,2019-09-06 16:57:00,fruit,fruit
6889,2019-09-06 16:57:00,fruit,fruit
6881,2019-09-06 16:57:00,spices,dairy
6883,2019-09-06 16:57:00,spices,spices
6881,2019-09-06 16:58:00,dairy,fruit
6888,2019-09-06 16:58:00,dairy,dairy
6886,2019-09-06 16:58:00,drinks,drinks
6882,2019-09-06 16:58:00,fruit,fruit
6885,2019-09-06 16:58:00,fruit,fruit
6889,2019-09-06 16:58:00,fruit,checkout
6883,2019-09-06 16:58:00,spices,spices
6889,2019-09-06 16:59:00,checkout,checkout
6888,2019-09-06 16:59:00,dairy,dairy
6886,2019-09-06 16:59:00,drinks,spices
6891,2019-09-06 16:59:00,entry,dairy
6892,2019-09-06 16:59:00,entry,dairy
6893,2019-09-06 16:59:00,entry,dairy
6881,2019-09-06 16:59:00,fruit,fruit
6882,2019-09-06 16:59:00,fruit,fruit
6885,2019-09-06 16:59:00,fruit,dairy
6883,2019-09-06 16:59:00,spices,dairy
6883,2019-09-06 17:00:00,dairy,dairy
6885,2019-09-06 17:00:00,dairy,dairy
6888,2019-09-06 17:00:00,dairy,dairy
6891,2019-09-06 17:00:00,dairy,drinks
6892,2019-09-06 17:00:00,dairy,dairy
6893,2019-09-06 17:00:00,dairy,dairy
6894,2019-09-06 17:00:00,entry,fruit
6895,2019-09-06 17:00:00,entry,fruit
6896,2019-09-06 17:00:00,entry,spices
6881,2019-09-06 17:00:00,fruit,fruit
6882,2019-09-06 17:00:00,fruit,dairy
6886,2019-09-06 17:00:00,spices,spices
6882,2019-09-06 17:01:00,dairy,dairy
6883,2019-09-06 17:01:00,dairy,dairy
6885,2019-09-06 17:01:00,dairy,spices
6888,2019-09-06 17:01:00,dairy,dairy
6892,2019-09-06 17:01:00,dairy,dairy
6893,2019-09-06 17:01:00,dairy,dairy
6891,2019-09-06 17:01:00,drinks,drinks
6897,2019-09-06 17:01:00,entry,fruit
6898,2019-09-06 17:01:00,entry,drinks
6899,2019-09-06 17:01:00,entry,drinks
